,,,
5.1.30,с.Даулет,4.5,2026
5.1.31,с.Шайхы,5.5,2026
5.1.32,с.Айдын,8.2,2026
6,Область Абай,1434.8,
6.1,"Абайский район, район Жанасемей",399.3,2026
6.1.1,с.Орда,12,2026
6.1.2,с.Медеу,52,2026
6.1.3,с.Сарыжал,55,2026
6.1.4,с.Айнабулак,33,2026
6.1.5,с.Мурат,8,2026
6.1.6,с.Кокентау ,15,2026
6.1.7,с.Кыземшек,48,2026
6.1.8,с.Булак,3.3,2026
6.1.9,с.Климентьевка,12,2026
6.1.10,с.Талица,15,2026
6.1.11,с.Гранитное,1,2026
6.1.12,с.Жаркын,8,2026
6.1.13,с.Самай,9,2026
6.1.14,с.Танат,72,2026
6.1.15,с.Жазык,29,2026
6.1.16,с.Караколь,9,2026
6.1.17,с.Половинка,14,2026
6.1.18,с.Муздыбай,4,2026
6.2,Аягозский район,228.8,2027
6.2.1,с.Доненбай,35,2027
6.2.2,с.Акклет,6.5,2027
6.2.3,с.Акшаули,8.5,2027
6.2.4,с.Акши,16,2027
6.2.5,с.Караагаш,15,2027
6.2.6,с.Ай,15,2027
6.2.7,с.Кенколат,22,2027
6.2.8,с.Сарыарка,30,2027
6.2.9,с.Тарбагатай,36,2027
6.2.10,с.Малтугел,8,2027
6.2.11,с.Коксала,8.5,2027
6.2.12,с.Карабулак,6.5,2027
6.2.13,с.Старое Майлино,6.5,2027
6.2.14,с.Каражал,15.3,2027
6.2,Бескарагайский район,359,2026
6.3.1,с.Карагайлы,17,2026
6.3.2,с.Башкуль,22,2026
6.3.3,с. Букебай,7,2026
6.3.4,Бегенский лесхоз,4,2026
6.3.5,с.Белокаменка,12,2026
6.3.6,с.Джеланды,7,2026
6.3.7,с.Стеклянка,1,2026
6.3.8,с.Долонь,38,2026
6.3.9,с.Мостик,23,2026
6.3.10,с.Карамырза,9,2026
6.3.11,с.Бозтал,17,2026
6.3.12,с.Ондирис,19,2026
6.3.13,с.Кривинка,38,2026
6.3.14,с.Ерназар,7,2026
6.3.15,с.Коянбай,24,2026
6.3.16,Морозовский лесхоз,35,2026
6.3.17,с.Старая Крепость,6,2026
6.3.18,с.Бирлик,15,2026
6.3.19,с.Черемушка,7,2026
6.3.20,с.Лесное,51,2026
6.3,Бородулихинский район,239.5,2026
6.4.1,с.Успенка,9,2026
6.4.2,с.Жерновка,13,2026
6.4.3,с.Зубаир,23,2026
6.4.4,с. Красный Яр ,10,2026
6.4.5,с.Уба-Форпост,26,2026
6.4.6,с.Жарбулак,9,2026
6.4.7,с.Ивановка,3.5,2026
6.4.8,с.Ақши,18,2026
6.4.9,с.Переменовка,9,2026
6.4.10,с.Андроновка,8,2026
6.4.11,с.Орловка,8,2026
6.4.12,с. Шелохово,6.5,2026
6.4.13,с.Буркотово,28,2026
6.4.14,с.Сохновка,11.5,2026
6.4.15,с.Знаменка,1.5,2026
6.4.16,Подхоз Березовка,2.5,2026
6.4.17,с.Солоновка,7.5,2026
6.4.18,с.Орловка,26,2026
6.4.19,с.Карагайлы,10,2026
6.4.20,с.Поднебесное,8.5,2026
6.4.21,с.Ремки,1,2026
6.4,Жарминский район,437,2026
6.5.1,с.Кошек,24,2026
6.5.2,с.Сарыарка,5.2,2026
6.5.3,с.Батыр Капай,4,2026
6.5.4,с.Белтерек,39,2026
6.5.5,с.8 Марта,4,2026
6.5.6,с.Каражал,4,2026
6.5.7,с.Укили,10,2026
6.5.8,с.Бирлик,3.7,2026
6.5.9,с.Сулусары,3.7,2026
6.5.10,с.Малай,28,2026
6.5.11,с.Егинбулак,28,2026
6.5.12,с.Киши Карасу,20,2026
6.5.13,с.Конырбиик,24,2026
6.5.14,с.Каратобе,5.7,2026
6.5.15,с.Ади,21,2026
6.5.16,с.Кентарлау,3.6,2026
6.5.17,с.Кызылагаш,38,2026
6.5.18,с.Жайма,24,2026
6.5.19,с.Узунжал,62,2026
6.5.20,с.Ортабулак,5.5,2026
6.5.21,с.Акжал,10.3,2026
6.5.22,с.Солнечное,1.8,2026
6.5.23,с.Төлеуғали Әбдібекова,3.5,2026
6.5.24,с.Аскаралы,12,2026
6.5.25,с.Теристанбалы,21,2026
6.5.26,с.Жарик,31,2026
6.6,Кокпектинский район,195.14999999999998,2027
6.6.1,с.Ажа,6,2027
6.6.2,с.Шариптогай,7,2027
6.6.3,с.Толагай,6.4,2027
6.6.4,с.Акой,6.2,2027
6.6.5,с.Карамойыл,5.8,2027
6.6.6,с.Укиликыз,9.4,2027
6.6.7,с.Бигаш,37,2027
6.6.8,с.Тассай,21,2027
6.6.9,с.Ушкумей,13,2027
6.6.10,с.Теректы,9.3,2027
6.6.11,с.Ульгули-Малши,10,2027
6.6.12,с.Мамай,14.5,2027
6.6.13,с.Шугылбай,22,2027
6.6.14,с.Актас,9.1,2027
6.6.15,с.Жалсары,0.75,2027
6.6.16,с.Черноярка,1.5,2027
6.6.17,с.Сулеймен,4,2027
6.6.18,с.Нура,6.5,2027
6.6.19,с.Мелитополь,5.7,2027
6.7,район Аксуат,136.1,2027
6.7.1,с.Кызылкесек,54,2027
6.7.2,с.Сатпаев,5.1,2027
6.7.3,с.Коктубек,12,2027
6.7.4,с.Сулутал,24,2027
6.7.5,с.Кожакельды,13,2027
6.7.6,с.Кокбастау,19,2027
6.7.7,с.Егиндибулак,9,2027
6.8,район Маканшы,136.2,2027
6.8.1,с.Кызылжулдуз,7,2027
6.8.2,с.Коктерек,24,2027
6.8.3,с.Кайынды,10,2027
6.8.4,с.Кызылбулак,10,2027
6.8.5,с.Қарабұта,27,2027
6.8.6,с.Барлыкарасан,25,2027
6.8.7,с.Бекет,1.2,2027
6.8.8,с.Бугубай,8,2027
6.8.9,с.Подгорное,24,2027
6.9,Урджарский район,221,2027
6.9.1,с.Кызылту,12.5,2027
6.9.2,с.Амангельды,6.5,2027
6.9.3,с.Карамойыл,11.3,2027
6.9.4,с.Акшокы,29,2027
6.9.5,с.им.Айтбая,3.3,2027
6.9.6,с.Лайбулак,6.7,2027
6.9.7,с.Текебулак,4,2027
6.9.8,с.Казымбет,14,2027
6.9.9,с. Ер-Кабанбай,7,2027
6.9.10,с.Тасарык,3.2,2027
6.9.11,с.Сагат,18,2027
6.9.12,с.Малак,7,2027
6.9.13,с.Благодатное,11.5,2027
6.9.14,с.Некрасовка,8.5,2027
6.9.15,с.Батпакты,21,2027
6.9.16,с.Сегизбай,21,2027
6.9.17,с.Карабуйрат,17,2027
6.9.18,с.Бургон,15,2027
6.9.19,ферма 1 Абай,4.5,2027
7,Северо-Казахстанская область,1466.46,
7.1,Акжарский район,248.7,2027
7.1.1,с.Казанское,18.3,2027
7.1.2,с.Ульгили,8,2027
7.1.3,с.Айсаринское,39.9,2027
7.1.4,с.Восходское,36.7,2027
7.1.5,с.Кенащы,10.5,2027
7.1.6,с.Байтус,18.6,2027
7.1.7,с.Карашилик,10,2027
7.1.8,с.Майское,4.5,2027
7.1.9,с.Баймырза,22.4,2027
7.1.10,с.Аксары,79.8,2027
7.1,Аккайынский район,105.5,2026
7.2.1,с.Аралагаш,12.5,2026
7.2.2,с.Безлесное,9.9,2026
7.2.3,с.Кенжегалы,6,2026
7.2.4,с.Дайындык,13.3,2026
7.2.5,с.Камышлово,11.8,2026
7.2.6,с.Тюменка,8.7,2026
7.2.7,с.Степное,10.5,2026
7.2.8,с.Южное,12.3,2026
7.2.9,с.Добровольское,5.8,2026
7.2.10,с.Каратомар,1,2026
7.2.11,с.Коктерек,0.5,2026
7.2.12,с.Кучковка,13.2,2026
7.2,Есильский район,296.49999999999994,2026
7.3.1,с.Орнек,5.5,2026
7.3.2,с.Жаркайын,6.3,2026
7.3.3,с.Мектеп,35,2026
7.3.4,с.Бескудук,2.2,2026
7.3.5,с.Черуновка,36.5,2026
7.3.6,с.Булак,8.2,2026
7.3.7,с.Актас,24,2026
7.3.8,с.Ивано-Петровка,5.1,2026
7.3.9,с.Лузинка,42.3,2026
7.3.10,с.Горное,5.2,2026
7.3.11,с.Караагаш,25,2026
7.3.12,с.Советское,3.7,2026
7.3.13,с.Бирлик,6.7,2026
7.3.14,с.Есильское,17.2,2026
7.3.15,с.Мальцево,1.7,2026
7.3.16,с.Спасовка,3.3,2026
7.3.17,с.Тауагаш,33.4,2026
7.3.18,с.Тарангул,7,2026
7.3.19,с.Двинск,3,2026
7.3.20,с.Стрельниковка,3,2026
7.3.21,с.Карагай,0.5,2026
7.3.22,с.Каратал,18.7,2026
7.3.23,с.Енбек,3,2026
7.4,Жамбылский район,188.90000000000003,2027
7.4.1,с.Архангелка,13.1,2027
7.4.2,с.Айтуар,15,2027
7.4.3,с.Майбалык,12.8,2027
7.4.4,с.Жамбыл,7,2027
7.4.5,с.Есперли,10,2027
7.4.6,с.Миролюбово,8.9,2027
7.4.7,с.Святодуховка,19.6,2027
7.4.8,с.Жанажол,18,2027
7.4.9,с.Мирное,18.9,2027
7.4.10,с.Айымжан,3,2027
7.4.11,с.Узынколь,4.8,2027
7.4.12,с.Петровка,2.6,2027
7.4.13,с.Бауманское,4.8,2027
7.4.14,с.Пресноредуть,14.5,2027
7.4.15,с.Екатериновка,3,2027
7.4.16,с. Нурымбет,4,2027
7.4.17,с.Макарьевка,4.3,2027
7.4.18,с.Сенжарка,1.5,2027
7.4.19,с.Каракамыс,9.9,2027
7.4.20,с.Кабань,13.2,2027
7.3,Кызылжарский район,275.8,2026
7.5.1,с.Гончаровка,3,2026
7.5.2,с.Ташкентка,6.5,2026
7.5.3,с.Долматово,41.8,2026
7.5.4,с.Красноярка,5.3,2026
7.5.5,с.Кустовое,5.6,2026
7.5.6,с.Сумное,18,2026
7.5.7,с.Вознесенка,11.7,2026
7.5.8,с.Надежка,4.2,2026
7.5.9,с.Приишимка,3.8,2026
7.5.10,с.Подгорное,6.3,2026
7.5.11,с.Чапаево,3,2026
7.5.12,с.Глубокое,13.6,2026
7.5.13,с.Дубровное,15.4,2026
7.5.14,с.Новоалександровка,26,2026
7.5.15,с.Трудовое,4.2,2026
7.5.16,с.Боровское,3.4,2026
7.5.17,с.Затон,12,2026
7.5.18,с.Кривоозерка,2.3,2026
7.5.19,с.Водопроводное,5.4,2026
7.5.20,с.Красная Горка,4,2026
7.5.21,с.Семипалатное,3.3,2026
7.5.22,с.Байсал,7.5,2026
7.5.23,с.Метлишино,4.3,2026
7.5.24,с.Вишневка,9.8,2026
7.5.25,с.Вознесенка,12,2026
7.5.26,с.Ольшанка,11.5,2026
7.5.27,с.Михайловка,2.5,2026
7.5.28,с.Барневка,2.6,2026
7.5.29,с.Желяково,26.5,2026
7.5.30,с.Карлуга,0.3,2026
7.4,Мамлютский район,158.25999999999996,2026
7.6.1,с.Бостандык,2.6,2026
7.6.2,с.Искра,11.5,2026
7.6.3,с.Становое,2.9,2027
7.6.4,с.Михайловка,25,2026
7.6.5,с.Новодубровное,3.8,2026
7.6.6,с.Беловка,14.4,2026
7.6.7,с.Кызыласкер,24.5,2026
7.6.8,с.Степное,2.66,2026
7.6.9,с.Бексеит,4.4,2026
7.6.10,с.Чистое,8.9,2026
7.6.11,с.Щучье,35.3,2026
7.6.12,с.Калугино,3.6,2026
7.6.13,с.Токаревка,18.7,2026
7.7,район им. Г.Мусрепова,188.5,2027
7.7.1,с.Старобелка,4.4,2027
7.7.2,с.Возвышенка,11,2027
7.7.3,с.Чернозубовка,36.8,2027
7.7.4,с. Кокалажар,15,2027
7.7.5,с.Сокологоровка,29.7,2027
7.7.6,с.Ефимовка,9.3,2027
7.7.7,с.Березовка,2.5,2027
7.7.8,с.Сарыадыр,11,2027
7.7.9,с.Чернобаевка,2.7,2027
7.7.10,с.Салкынколь,16.2,2027
7.7.11,с.Токты,3.5,2027
7.7.12,с.Ковыльное,2.5,2027
7.7.13,с.Гаршино,16,2027
7.7.14,с.Ялты,4.3,2027
7.7.15,с.Разгульное,9,2027
7.7.16,с.15 лет Казахстана,14.6,2027
7.5,район им. М. Жумабаева,354.09999999999997,2026
7.8.1,с.Достық,13.5,2026
7.8.2,с.Веселовка,13.8,2026
7.8.3,с.Александровка,14.4,2026
7.8.4,с.Конюхово,23.6,2026
7.8.5,с.Куломзино,23,2026
7.8.6,с.Образец,3.5,2026
7.8.7,с.Чистое,9.6,2026
7.8.8,с.Куралай,8.9,2026
7.8.9,с.Жастар,3.2,2026
7.8.10,с.Сарытомар,42.5,2026
7.8.11,с.Бинаш,18.3,2026
7.8.12,с.Еремеевка,3,2026
7.8.13,с.Ногайбай,19.8,2026
7.8.14,с.Хлебороб,5.8,2026
7.8.15,с.Гаврино,42.6,2026
7.8.16,с.Ганькино,23.6,2026
7.8.17,с.Придорожное,2.5,2026
7.8.18,с.Таманское,13.9,2026
7.8.19,с.Пулеметовка,7,2026
7.8.20,с.Майбалык,18,2026
7.8.21,с.Сулышок,11.9,2026
7.8.22,с.Шандак,3.7,2026
7.8.23,с.Новотроицкое,5.1,2026
7.8.24,с.Береке ,6.2,2026
7.8.25,с.Тищенко,8.4,2026
7.8.26,с.Пролетарка,8.3,2026
7.9,район Шал акына,254.89999999999998,2027
7.9.1,с.Двойники,2.1,2027
7.9.2,с.Каратал,4.4,2027
7.9.3,с.Жалтыр,29.1,2027
7.9.4,с. Мерген,2.8,2027
7.9.5,с.Жанаталап,40.8,2027
7.9.6,с.Кенес,32.1,2027
7.9.7,с.Алкаагаш,10.1,2027
7.9.8,с.Ровное,5,2027
7.9.9,с.Социал,21.5,2027
7.9.10,с.Аксу,7.6,2027
7.9.11,с.Енбек,26,2027
7.9.12,с.Жанасу,2.8,2027
7.9.13,с.Бирлик,6,2027
7.9.14,с.Меней,7,2027
7.9.15,с.Астаган,2.2,2027
7.9.16,с.Ступинка,4.3,2027
7.9.17,с.Ольгинка,15,2027
7.9.18,с.Белоградовка,11.6,2027
7.9.19,с.Куприяновка,16,2027
7.9.20,с.Рясинка,8.5,2027
7.6,Тайыншинский район,276.30000000000007,2026
7.10.1,с.Калиновка,8,2026
7.10.2,с.Константиновка,3,2026
7.10.3,с.Амандык,6.4,2026
7.10.4,с.Жанадаур,12.4,2026
7.10.5,с.Ильичевка,18.8,2026
7.10.6,с.Новоприречное,3.4,2026
7.10.7,с.Иван-город,8,2026
7.10.8,с.Новогречановка,12.3,2026
7.10.9,с.Степное,12,2026
7.10.10,с.Южное,7.3,2026
7.10.11,с.Агроном,8.9,2026
7.10.12,с.Мадениет,10.7,2026
7.10.13,с.Подлесное,2.2,2026
7.10.14,с.Виноградовка,3.9,2026
7.10.15,с.Тендык,22.5,2026
7.10.16,с.Котовское,36.5,2026
7.10.17,с.Тихоокеанское,28.5,2026
7.10.18,с.Шункырколь,13.3,2026
7.10.19,с.Бахмут,11.1,2026
7.10.20,с.Многоцветное,3.4,2026
7.10.21,с.Дашко-Николаевка,6.3,2026
7.10.22,с.Новодворовка,10.2,2026
7.10.23,с.Богатыровка,3,2026
7.10.24,с.Кременчуг,7.6,2026
7.10.25,с.Краматоровка,5.3,2026
7.10.26,с.Новоивановка,11.3,2026
7.11,Тимирязевский район,127.6,2027
7.11.1,с.Дзержинское,4.4,2027
7.11.2,с.Жаркен,14.2,2027
7.11.3,с.Интымак,11,2027
7.11.4,с.Есиль,22,2027
7.11.5,с.Дружба,3,2027
7.11.6,с.Комсомольское,5,2027
7.11.7,с.Ленинское,21,2027
7.11.8,с.Акжан,17,2027
7.11.9,с.Целинное,30,2027
7.12,Уалихановский район,342.9,2027
7.12.1,с.Актуесай,2.7,2027
7.12.2,с.Кузексай,9.9,2027
7.12.3,с.Тлеусай,15.8,2027
7.12.4,с.Бидайык,42.2,2027
7.12.5,с.Жамбыл,38.7,2027
7.12.6,с.Ондирис,2.8,2027
7.12.7,с.Коктерек,4.4,2027
7.12.8,с.Жаскайрат,80.5,2027
7.12.9,с.Каратерек,36.8,2027
7.12.10,с.Каратал,52,2027
7.12.11,с.Карашилик,2.4,2027
7.12.12,с.Жас Улан,54.7,2027
7.13,Айыртауский  район,456.99999999999994,2027
7.13.1,с.Айыртау,24.8,2027
7.13.2,с.Воскресеновка,14,2027
7.13.3,с.Заря,2.8,2027
7.13.4,с.Комаровка,4.3,2027
7.13.5,с.Карасай батыра,3,2027
7.13.6,с.Баян,16,2027
7.13.7,с.Карсаковка,8,2027
7.13.8,с.Новосветловка,3,2027
7.13.9,с.Елецкое,4.4,2027
7.13.10,с.Аканбурлык,35,2027
7.13.11,с.Верхний Бурлук,18.4,2027
7.13.12,с. Кумтоккен,2.9,2027
7.13.13,с.Укили Ыбырай,19.6,2027
7.13.14,с.Светлое,31.7,2027
7.13.15,с.Аксеновка,9.5,2027
7.13.16,с.Бурлык,5,2027
7.13.17,с.Всеволодовка,19.4,2027
7.13.18,с.Никольско-Бурлукское,16.5,2027
7.13.19,с.Никольское,9.6,2027
7.13.20,с.Шукирлик,13,2027
7.13.21,с.Жаксы Жалгызтау,20.5,2027
7.13.22,с. Альжан,9.4,2027
7.13.23,с.Заря,20.1,2027
7.13.24,с.Шалкар,23.1,2027
7.13.25,с.Даукара,2.7,2027
7.13.26,с.Егиндыагаш,23,2027
7.13.27,с.Каракамыс,2.7,2027
7.13.28,с.Сулуколь,16,2027
7.13.29,с.Каменный Брод,13,2027
7.13.30,с.Кутузовка,4,2027
7.13.31,с.Сарысай,4.4,2027
7.13.32,с.Жумысшы,1,2027
7.13.33,с.Айыртауское,0.8,2027
7.13.34,с.Высокое,8,2027
7.13.35,с.Косколь,9,2027
7.13.36,ст.Уголки,4.7,2027
7.13.37,с.Береславка,27.7,2027
7.13.38,с. Орловка,6,2027
8,Западно-Казахстанская область,1556.6,
8.1,"Бокейординский район, Жанибекский район",145.70000000000002,2027
8.1.1,с.Большевик,9.2,2027
8.1.2,с.Жетібай,6.7,2027
8.1.3,с.Кеной,12.7,2027
8.1.4,с.Ажен,7.1,2027
8.1.5,с.Тайгара,4,2027
8.1.6,с.Карасу,7.6,2027
8.1.7,с.Уштерек,7,2027
8.1.8,с.Теренкудук,12.2,2027
8.1.9,с.Борсы,28.4,2027
8.1.10,с.Тегисшил,19.6,2027
8.1.11,с.Курсай,9.5,2027
8.1.12,с.Онеге,2.4,2027
8.1.13,с.им.И.Жумаева,6.1,2027
8.1.14,с.Енбекши,5.4,2027
8.1.15,с.Майтубек,7.8,2027
8.1,Бурлинский район,187.2,2026
8.2.1,с.Акбулак,35.9,2026
8.2.2,с.Аксу,12.4,2026
8.2.3,с.Жанаконыс,5.3,2026
8.2.4,с.Достық,4.9,2026
8.2.5,с.Облавка,3,2026
8.2.6,с.Димитрово,6.7,2026
8.2.7,с.Карашыганак,7.9,2026
8.2.8,с.Қарағанды,26.6,2026
8.2.9,с.Канай,8.4,2026
8.2.10,с.Қарақұдық ,26.6,2026
8.2.11,с.Успенка,17.6,2026
8.2.12,с.Жанаталап,17.6,2026
8.2.13,с.Даниляколь,14.3,2026
8.3,Жангалинский район,170.3,2027
8.3.1,с.Акбалшык,7.3,2027
8.3.2,с.Ушкемпир,23,2027
8.3.3,с.Киши Айдархан,16.7,2027
8.3.4,с.Сарыколь,14.2,2027
8.3.5,с.Жуалыой,27.6,2027
8.3.6,с.Саралжын,28.8,2027
8.3.7,с.Айтпай,3,2027
8.3.8,с.Торткулак,5.4,2027
8.3.9,с.Мукыр,18.6,2027
8.3.10,с.Борык,17.2,2027
8.3.11,с.Плантация,8.5,2027
8.2,"Теректинский район, г.а Уральск",235.89999999999995,2026
8.4.1,с.Тақсай,8.3,2026
8.4.2,с.Абай,5.5,2026
8.4.3,санаторий Акжаик,10.6,2026
8.4.4,с.Ыждағат,4.4,2026
8.4.5,с.Талпын,3.8,2026
8.4.6,с.Аксогым,9.9,2026
8.4.7,с.Бозай,4.9,2026
8.4.8,с.Айтиево,4,2026
8.4.9,с.Кандык,6.5,2026
8.4.10,с.Богдановка,24,2026
8.4.11,с.Алгабас,5.4,2026
8.4.12,с.Тонкерис,14.2,2026
8.4.13,с.Шоптыкуль,14.2,2026
8.4.14,с.Новопавловка,17.2,2026
8.4.15,с.Лесопитомник,3.7,2026
8.4.16,с.Тукпай,3.2,2026
8.4.17,с.Юбилейное,6.7,2026
8.4.18,с.Приречное,12,2026
8.4.19,с.Кемер,6.7,2026
8.4.20,с.Когалытобек,5.8,2026
8.4.21,с.Кызылжар,17.7,2026
8.4.22,с.Шалкар,10.6,2026
8.4.23,с.Коныссай,5,2026
8.4.24,с.Бекей,5.6,2026
8.4.25,с.Дуана,10.6,2026
8.4.26,с.Табынбай,4.3,2026
8.4.27,с.Маштакова,3.6,2026
8.4.28,с.Меловые Горки,7.5,2026
8.5,Казталовский район,331.8,2027
8.5.1,с.Бозоба,12.1,2027
8.5.2,с.Болашак,30.3,2027
8.5.3,с.Копкутир,10.9,2027
8.5.4,с.Жана тан,13,2027
8.5.5,с.Аккурай,34.9,2027
8.5.6,с.Караколь,5.5,2027
8.5.7,с.Абиш,16.2,2027
8.5.8,с.Комекши,13,2027
8.5.9,с.Уразгали,3.7,2027
8.5.10,с.Саралжын (Киров),20.8,2027
8.5.11,с.Сатыбалды,22.9,2027
8.5.12,с.Енбек,2.9,2027
8.5.13,с.Конысбай,1.1,2027
8.5.14,с.Караузен,4.6,2027
8.5.15,с.Серик,19.1,2027
8.5.16,с.Ашысай,15,2027
8.5.17,с.Бостандык,20.2,2027
8.5.18,с.Ордабай,3.2,2027
8.5.19,с.Кайшакудук,18,2027
8.5.20,с.Кособа,20.3,2027
8.5.21,с.Сарыкудук,29.8,2027
8.5.22,с.Беспишен,3.2,2027
8.5.23,с.Кызылту,8.6,2027
8.5.24,с.Талдыкудук,2.5,2027
8.3,"Каратобинский район, Сырымский район",237.2,2026
8.6.1,с.Коржын,14.3,2026
8.6.2,с.Бесоба,4.1,2026
8.6.3,с.Алаколь,7.5,2026
8.6.4,с.Шалгын,14.5,2026
8.6.5,с.Сауле,4,2026
8.6.6,с.Толен,21,2026
8.6.7,с.Ушана,21.2,2026
8.6.8,с.Жанаонир,13.7,2026
8.6.9,с.Кызылагаш,10.2,2026
8.6.10,с.Булан,5.4,2026
8.6.11,с.Жамбыл,8.1,2026
8.6.12,с.Когерис,7.3,2026
8.6.13,с.Жетыколь,7.1,2026
8.6.14,с.Тамды,5.6,2026
8.6.15,с.Жыракудык,5.7,2026
8.6.16,с.Коздикара,13.7,2026
8.6.17,с.Талдыбулак,5.6,2026
8.6.18,с.Казахстан,20.4,2026
8.6.19,с.Анкаты,4.8,2026
8.6.20,с.Куспанколь,6,2026
8.6.21,с.Аккудук,3,2026
8.6.22,с.Сасыкколь,25,2026
8.6.23,с.Таскудук,3.5,2026
8.6.24,с.Саралжын,5.5,2027
8.4,район Байтерек,385.3,2026
8.7.1,с.Болашақ ,8,2026
8.7.2,с.Қаражар,7,2026
8.7.3,с.Озерное,3.8,2026
8.7.4,с.Атамекен ,17.6,2026
8.7.5,с.Қайнар ,4.7,2026
8.7.6,с.Сырым батыр ,5.8,2026
8.7.7,с.Колесово,0.8,2026
8.7.8,с.Оркен,15.7,2026
8.7.9,с.Макарово,9.6,2026
8.7.10,с.Мирное,4.4,2026
8.7.11,с.Садовое,9.1,2026
8.7.12,с.Жалын,6.8,2026
8.7.13,с.Жамбыл,7.8,2026
8.7.14,с.Зеленое,4.4,2026
8.7.15,с.Октябрьское,6.2,2026
8.7.16,с.Шалғай,18.4,2026
8.7.17,с.Раздольное,10,2026
8.7.18,с.Ақбидай,20.7,2026
8.7.19,с.Егиндибулак,35.8,2026
8.7.20,с.Володарское,7.5,2026
8.7.21,с.Жайык,4.8,2026
8.7.22,с.Чувашинское,25.4,2026
8.7.23,с.Горбуново,8.2,2026
8.7.24,с.Павлово,7.7,2026
8.7.25,с.Құрманғазы ,8.3,2026
8.7.26,с.Аманат ,19.6,2026
8.7.27,с.Сұлу көл,15.5,2026
8.7.28,с.Чирово,19.9,2026
8.7.29,с.Жаңатаң,3.7,2026
8.7.30,с.Кирсаново,22.1,2026
8.7.31,с.Красноармейское,6.1,2026
8.7.32,с.Чинарево,6.1,2026
8.7.33,с.Ақсу,2.5,2026
8.7.34,с.Акжол,2.9,2026
8.7.35,с.Скворкино,3,2026
8.7.36,с.Поливное,5.9,2026
8.7.37,с.Малый Чаган,3.3,2026
8.7.38,с.Петрово,13.1,2026
8.7.39,с.Спартак,3.1,2026
8.5,Чингирлауский район,170.20000000000002,2026
8.8.1,с.Аксугум,6.2,2026
8.8.2,с.Шоктыбай,14.9,2026
8.8.3,с.Акбулак,5,2026
8.8.4,с.Алмазное,14,2026
8.8.5,с.Сегизсай,10.2,2026
8.8.6,с.Актау,29.6,2026
8.8.7,с.Карагаш,24,2026
8.8.8,с. Аксуат,23.5,2026
8.8.9,с.Кайынды,4.8,2026
8.8.10,с.Ардак,38,2026
8.6,"Таскалинский район, Акжаикский район",340.80000000000007,2026
8.9.1,с.Бірлік,6.2,2026
8.9.2,с.Чижа 1,3.9,2026
8.9.3,с.Бастау,8.5,2026
8.9.4,с.Ынтымақ,8.5,2026
8.9.5,с.Кеңжайлау,21.8,2026
8.9.6,с.Айнабұлақ,4.9,2026
8.9.7,с.Тоғайлы,11.7,2026
8.9.8,с.Алмалы,3.2,2026
8.9.9,с.Калмак,4.5,2026
8.9.10,с.Жайык,7.4,2026
8.9.11,с.Битилеу,5.4,2026
8.9.12,с.Кабыл,3.4,2026
8.9.13,с.Тинали,5.9,2026
8.9.14,с.Аксуат,3.7,2026
8.9.15,с.Акбулак,4.2,2026
8.9.16,с.Тегисжол,10.5,2026
8.9.17,с.Карагай,10.4,2026
8.9.18,с.Жанажол,18.6,2026
8.9.19,с.Тоган,27.5,2026
8.9.20,с.Атамекен,4.4,2026
8.9.21,с.Кадыркул,8,2026
8.9.22,с.Кызылжар,6,2026
8.9.23,с.Есим,4,2026
8.9.24,с.Баянтобе,5.4,2026
8.9.25,с.Самал,6.2,2026
8.9.26,с.Коловертное,8,2026
8.9.27,с.Кенсуат,4.9,2026
8.9.28,с.Тасоба,7.6,2026
8.9.29,с.Жамбыл,15.7,2026
8.9.30,с.Уштобе,20.3,2026
8.9.31,с.Битик,6.5,2026
8.9.32,с.Камыстыколь,5.8,2026
8.9.33,с.Мойылды,7.4,2026
8.9.34,с.Жанама,36.2,2026
8.9.35,с.Сарман,12.3,2026
8.9.36,с.Томпак,5.1,2026
8.9.37,с.Шабдаржап,6.8,2026
9,Восточно-Казахстанская область,641.9000000000001,
9.1,Зайсанский район,208.05,2027
9.1.1,с.Куаныш,2.6,2027
9.1.2,с.Улкен Каратал,7,2027
9.1.3,с.Бакасу,13,2027
9.1.4,с.Сарыжыра,10.5,2027
9.1.5,с.Шалкар,2.35,2027
9.1.6,с.Когедай,3.8,2027
9.1.7,с.Жанатурмыс,17,2027
9.1.8,с.Кайнар,8,2027
9.1.9,с Шыршытсу,10,2027
9.1.10,с.Жамбыл,8.8,2027
9.1.11,с.Кокжыра,14,2027
9.1.12,с.Жалшы,14.5,2027
9.1.13,с.Карасай,19,2027
9.1.14,с.Тасбастау,46,2027
9.1.15,с.Акарал,11,2027
9.1.16,с.Сатбай,18,2027
9.1.17,с.Шілікті,2.5,2027
9.2,Катон-Карагайский район,322.50000000000006,2027
9.2.1,с.Балгын,10,2027
9.2.2,с.Жулдыз,10,2027
9.2.3,с.Коктерек,10,2027
9.2.4,с.Свинчатка,23,2027
9.2.5,с.Кокбастау,7,2027
9.2.6,с.Аксу,19,2027
9.2.7,с.Жазаба,15,2027
9.2.8,с.Жамбыл,6,2027
9.2.9,с.Берель,24,2027
9.2.10,с.Жана-Ульга,3.5,2027
9.2.11,с.Кабырга,3,2027
9.2.12,с.Шынгыстай,3.5,2027
9.2.13,с.Коробиха,21,2027
9.2.14,с.Ушбулак,42,2027
9.2.15,с.Орнек,5,2027
